,name,degree,betweenness,closeness
1212,@lellingw,0.00016891891891891893,0.0,0.11495797965376735
1213,@weird_momma_x,0.00016891891891891893,0.0,0.00016891891891891893
1214,@wondermundo,0.00016891891891891893,0.0,0.00016891891891891893
1215,@AsmaAhm43958235,0.00016891891891891893,0.0,0.11785422428338942
1216,@Pullthepocket,0.0005067567567567568,1.712305310886152e-07,0.0005067567567567568
1217,@Ralphie9,0.00016891891891891893,0.0,0.00030405405405405404
1218,@Bruins4LifeORR,0.00016891891891891893,0.0,0.00030405405405405404
1219,@RyanWillis1,0.00016891891891891893,0.0,0.00030405405405405404
1220,@patriot532,0.0013513513513513514,1.9976895293671777e-06,0.0013682432432432434
1221,@IVOTEDLEAVE3,0.00016891891891891893,0.0,0.0007601351351351352
1222,@IndianaMaxPreps,0.00016891891891891893,0.0,0.1475903891261728
1223,@RisinMojo1,0.00016891891891891893,0.0,0.1475903891261728
1224,@americaa_fc,0.00016891891891891893,0.0,0.11837899262899264
1225,@KelpieStar,0.0006756756756756757,0.00021492079400643914,0.11735135184842756
1226,@Marysusie19,0.0005067567567567568,3.155159679143556e-05,0.10419052421134394
1227,@D3DozerDave,0.00016891891891891893,0.0,0.1161634813337952
1228,@CopCrime,0.00016891891891891893,0.0,0.1281044752389717
1229,@tateratledge22,0.00016891891891891893,0.0,0.0003861003861003861
1230,@RealTalkwrt,0.0010135135135135136,3.424610621772304e-07,0.0006756756756756757
1231,@1tonyg,0.00016891891891891893,0.0,0.06867683840684012
1232,@jjohnnyojr,0.00016891891891891893,0.0,0.00016891891891891893
1233,@jjoboylejr,0.00016891891891891893,0.0,0.00016891891891891893
1234,@supermattzor,0.00016891891891891893,0.0,0.00016891891891891893
1235,@ALTERforATX,0.00016891891891891893,0.0,0.00016891891891891893
1236,@GShipyan,0.00016891891891891893,0.0,0.0003861003861003861
1237,@blkgirlxo,0.00033783783783783786,0.0003461710570174837,0.14765869903505283
1238,@SmashAllFascism,0.00016891891891891893,0.0,0.09102698731315201
1239,@BillyMadison69a,0.00016891891891891893,0.0,0.11633291464962629
1240,@Slick59126048,0.0005067567567567568,2.8538421848102537e-08,0.11634988516963353
1241,@Holykisses,0.00016891891891891893,0.0,0.0007601351351351352
1242,@zerohedge,0.00033783783783783786,4.566147495696406e-07,0.0008551520270270271
1243,@jmtame,0.00016891891891891893,0.0,0.1475903891261728
1244,@AmusementInside,0.00016891891891891893,0.0,0.00016891891891891893
1245,@SDCAttractions,0.00016891891891891893,0.0,0.00016891891891891893
1246,@ScottFisherFOX7,0.0005067567567567568,0.0010676168812181381,0.15091361643100054
1247,@HoshuaJay,0.00016891891891891893,0.0,0.1475903891261728
1248,@AnneCawthorne,0.00016891891891891893,0.0,0.0007601351351351352
1249,@Itsa_canes_thng,0.00016891891891891893,0.0,0.11785422428338942
1250,@k_kcsss,0.00033783783783783786,2.0249484508205316e-08,0.09623872854755207
1251,@Mortgage_Shop,0.00016891891891891893,0.0,0.1475903891261728
1252,@nyerkid625,0.00016891891891891893,0.0,0.08367816847692786
1253,@GizmoRazz,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1254,@gdm_mobile,0.00016891891891891893,0.0,0.00022522522522522523
1255,@Jewels4203,0.00016891891891891893,0.0,0.00022522522522522523
1256,@daynasteele,0.00016891891891891893,0.0,0.07693435543916638
1257,@nthnryn,0.0010135135135135136,0.001051381621104125,0.09031575844613722
1258,@Texasbirdergirl,0.00016891891891891893,0.0,0.11785422428338942
1259,@apeofthecentury,0.00016891891891891893,0.0,0.1475903891261728
1260,@Eddie_Aye,0.00016891891891891893,0.0,0.11837899262899264
1261,@Lercasat,0.00016891891891891893,0.0,0.00016891891891891893
1262,@yRenoxx,0.00016891891891891893,0.0,0.00016891891891891893
1263,@chaotic_kimmy,0.00016891891891891893,0.0,0.11785422428338942
1264,@cpen,0.00016891891891891893,0.0,0.1475903891261728
1265,@GettrAppendix,0.00016891891891891893,0.0,0.1475903891261728
1266,@500mgbid,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1267,@nitasu987,0.00016891891891891893,0.0,0.00022522522522522523
1268,@stan_mccutcheon,0.00016891891891891893,0.0,0.00022522522522522523
1269,@rylz,0.00016891891891891893,0.0,0.00022522522522522523
1270,@klctve,0.0006756756756756757,0.0008434297463619448,0.147836601082083
1271,@Jeremy1234321,0.00016891891891891893,0.0,0.001141891891891892
1272,@BDOEROCKS,0.0005067567567567568,0.0004395298754763895,0.14841430272382541
1273,@FPLInvesting,0.00033783783783783786,1.1415368739241015e-07,0.0003800675675675676
1274,@peterdevietien,0.00016891891891891893,0.0,0.0002533783783783784
1275,@ValueAnalyst1,0.00033783783783783786,1.1415368739241015e-07,0.0003800675675675676
1276,@Susan_Dupres,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1277,@realDonaldTrump,0.00016891891891891893,0.0,0.00022522522522522523
1278,@joekent16jan19,0.00016891891891891893,0.0,0.00022522522522522523
1279,@MarAbh999,0.00016891891891891893,0.0,0.09498373976870761
1280,@LAF1228,0.00016891891891891893,0.0,0.11494141271621817
1281,@0fficialGru,0.00016891891891891893,0.0,0.08077970961035477
1282,@TXNFirst1836,0.00016891891891891893,0.0,0.07988166286121867
1283,@TuckerCarlson,0.0010135135135135136,0.0008760724738930517,0.09440474200601738
1284,@John_Ely_21m,0.0008445945945945946,2.0547663730633827e-06,0.0009384384384384385
1285,@bitcoincommons,0.00033783783783783786,1.1986137176203065e-06,0.0008043758043758043
1286,@unchainedcap,0.00016891891891891893,0.0,0.0006256256256256256
1287,@BoldBitcoin,0.00016891891891891893,0.0,0.0006256256256256256
1288,@voltage_cloud,0.00016891891891891893,0.0,0.0006256256256256256
1289,@RevaeRavus,0.00016891891891891893,0.0,0.00016891891891891893
1290,@aurora_g96,0.00016891891891891893,0.0,0.00016891891891891893
1291,@Zhion_Sol,0.00016891891891891893,0.0,0.00016891891891891893
1292,@LBk_Austin,0.00016891891891891893,0.0,0.00016891891891891893
1293,@neoibanez,0.00016891891891891893,0.0,0.0003861003861003861
1294,@Austin__Dean,0.00016891891891891893,0.0,0.1475903891261728
1295,@Pp_pat37,0.00033783783783783786,2.0249484508205316e-08,0.09623872854755207
1296,@17Derrty8,0.00016891891891891893,0.0,0.0953186092426457
1297,@3PlainsSB,0.00016891891891891893,0.0,0.1475903891261728
1298,@liberalgirl3,0.00033783783783783786,0.001418539672735782,0.11774982842516246
1299,@telling_news,0.00016891891891891893,0.0,0.11657947275273521
1300,@NineteenPromis1,0.00016891891891891893,0.0,0.00022522522522522523
1301,@GuruLakers,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1302,@tugger1,0.00016891891891891893,0.0,0.0947355342484663
1303,@RCReed40,0.00016891891891891893,0.0,0.09571898743928448
1304,@flybayer,0.00016891891891891893,0.0,0.0007207207207207207
1305,@AfroTech,0.0013513513513513514,1.598151623493742e-06,0.0013513513513513514
1306,@jvvvxf,0.00016891891891891893,0.0,0.09791044228306382
1307,@PiotrOstapovicz,0.00016891891891891893,0.0,0.00016891891891891893
1308,@garyblack00,0.00016891891891891893,0.0,0.00016891891891891893
1309,@kcarroll51,0.00016891891891891893,0.0,0.1475903891261728
1310,@NorthTexasClean,0.00016891891891891893,0.0,0.11512391207243618
1311,@MatthewAryCEO,0.0005067567567567568,0.002097174467929663,0.147918854383872
1312,@trishknight,0.00033783783783783786,0.00017534006383474197,0.09381620453306332
1313,@WryManhattan,0.00016891891891891893,0.0,0.07945987176466629
1314,@marycan48905452,0.00016891891891891893,0.0,0.11785422428338942
1315,@kiruus16,0.00016891891891891893,0.0,0.00016891891891891893
1316,@Nickolah84,0.00016891891891891893,0.0,0.00016891891891891893
1317,@Chris_Costa01,0.00016891891891891893,0.0,0.11657947275273521
1318,@Austin__Conrad,0.00016891891891891893,0.0,0.00016891891891891893
1319,@suicideLEOPARD,0.00016891891891891893,0.0,0.00016891891891891893
1320,@Gage_Sports_54,0.00016891891891891893,0.0,0.001141891891891892
1321,@CherylRose1111,0.00016891891891891893,0.0,0.1161634813337952
1322,@CalltoActivism,0.00016891891891891893,0.0,0.00022522522522522523
1323,@TarquiniusJ,0.00016891891891891893,0.0,0.00016891891891891893
1324,@raisingcanes,0.00016891891891891893,0.0,0.00016891891891891893
1325,@ideaofthemoment,0.0006756756756756757,3.73308139930804e-05,0.1092498408106072
1326,@LilTrumpetBoi,0.0010135135135135136,0.0006094202145051866,0.12941399689077362
1327,@oncor,0.00033783783783783786,0.0,0.10360180071933985
1328,@PedernalesCoop,0.00033783783783783786,0.0,0.10360180071933985
1329,@SheenaGreitens,0.00016891891891891893,0.0,0.1155073805702879
1330,@JasonRawlings17,0.00016891891891891893,0.0,0.11633291464962629
1331,@PattiRossman,0.00016891891891891893,0.0,0.1475903891261728
1332,@padme_star,0.00016891891891891893,0.0,0.09045403604625324
1333,@dfwbeebe,0.00033783783783783786,0.0006995337963406893,0.12826929283336086
1334,@BastianCastell1,0.00016891891891891893,0.0,0.08367816847692786
1335,@FclawsHeather,0.00016891891891891893,0.0,0.00016891891891891893
1336,@clif_high,0.00016891891891891893,0.0,0.00016891891891891893
1337,@CremeGoblin,0.00016891891891891893,0.0,0.0003861003861003861
1338,@Lingza_05,0.00016891891891891893,0.0,0.1169127034356256
1339,@Official_BWEEMS,0.00016891891891891893,0.0,0.00022522522522522523
1340,@austin_doug13,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1341,@PenalozaAndrea,0.00016891891891891893,0.0,0.08780035918514288
1342,@PhilJankowski,0.00033783783783783786,0.00017534006383474197,0.10566752289849468
1343,@butlerbliss_,0.0006756756756756757,0.0003518749362641912,0.0945334197982503
1344,@unchainedbutler,0.0005067567567567568,7.585512527225656e-06,0.09477493468455088
1345,@jamiebutlers,0.00016891891891891893,0.0,0.07997377547757323
1346,@jxsxpx87,0.00016891891891891893,0.0,0.1475903891261728
1347,@distance66,0.00016891891891891893,0.0,0.11657947275273521
1348,@NW_FreshPrince,0.00016891891891891893,0.0,0.08077970961035477
1349,@RomelChillSir,0.00016891891891891893,0.0,0.08367816847692786
1350,@fourwhitetrees,0.00016891891891891893,0.0,0.1475903891261728
1351,@_Austin_Brown,0.00016891891891891893,0.0,0.00016891891891891893
1352,@MattParker_03,0.00016891891891891893,0.0,0.00016891891891891893
1353,@bchups,0.00016891891891891893,0.0,0.09102698731315201
1354,@judgeglock,0.00016891891891891893,0.0,0.00016891891891891893
1355,@jmhorp,0.00016891891891891893,0.0,0.00016891891891891893
1356,@SergTheGrv,0.0008445945945945946,0.00027748275352996505,0.10945223862190721
1357,@JacobShrum9,0.00033783783783783786,0.0,0.11634139929076477
1358,@PWickets,0.00033783783783783786,0.0,0.11634139929076477
1359,@rebeccahmac,0.00016891891891891893,0.0,0.1281044752389717
1360,@YankeesHomer,0.00016891891891891893,0.0,0.00016891891891891893
1361,@HalcheckbookRBW,0.00016891891891891893,0.0,0.00016891891891891893
1362,@satsuma_tx_all,0.00016891891891891893,0.0,0.11494141271621817
1363,@RyanChandler98,0.00033783783783783786,0.00017534006383474197,0.1476177055039493
1364,@nickysmithster,0.00016891891891891893,0.0,0.10628002702882774
1365,@NTexasPatriot65,0.0005067567567567568,0.00013726964890344514,0.12155428832398656
1366,@russhamerboy,0.00033783783783783786,1.1415368739241015e-07,0.10340703524411227
1367,@jordandberry,0.00016891891891891893,0.0,0.11785422428338942
1368,@ConsultVf,0.00016891891891891893,0.0,0.1475903891261728
1369,@IronrodTorrent,0.00016891891891891893,0.0,0.1475903891261728
1370,@Cyphrex,0.00033783783783783786,2.1814888443079866e-05,0.12366516208044621
1371,@alinaaaaxd,0.00016891891891891893,0.0,0.1281044752389717
1372,@asdfghj40734542,0.00033783783783783786,0.0,0.11739453382953163
1373,@mooodybIue,0.0005067567567567568,0.0013317357697742596,0.14796001536737555
1374,@morgan_oden,0.00016891891891891893,0.0,0.002239003709591945
1375,@austin_sowers3,0.00016891891891891893,0.0,0.00016891891891891893
1376,@ShitBsbPlyrsSay,0.00016891891891891893,0.0,0.00016891891891891893
1377,@EMxneyfella,0.00033783783783783786,0.0,0.1476177055039493
1378,@Bounc5ack9800,0.0005067567567567568,0.00017534006383474197,0.1476313674850232
1379,@MiaaInfo,0.00016891891891891893,0.0,0.1475903891261728
1380,@larsz,0.00016891891891891893,0.0,0.1475903891261728
1381,@IsabelH03117390,0.00016891891891891893,0.0,0.09102698731315201
1382,@bleakboss,0.00016891891891891893,0.0,0.11621425948387554
1383,@RemadnaKXAN,0.0016891891891891893,0.0020064209555441946,0.149723758745605
1384,@austin_cushing1,0.00016891891891891893,0.0,0.00016891891891891893
1385,@mattycoverss,0.00016891891891891893,0.0,0.00016891891891891893
1386,@KarnRulez,0.00016891891891891893,0.0,0.1475903891261728
1387,@OSSAA_info,0.00016891891891891893,0.0,0.1475903891261728
1388,@sailorleechita,0.00033783783783783786,4.239839295561846e-07,0.10855838612193247
1389,@_Daks_,0.0005067567567567568,0.0001757640477642973,0.108573164012774
1390,@JasonMB,0.00016891891891891893,0.0,0.08979716987591059
1391,@ssll25211,0.00033783783783783786,2.0249484508205316e-08,0.09623872854755207
1392,@LinaToki,0.00016891891891891893,0.0,0.00022522522522522523
1393,@that_austin,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1394,@bmoorecfb,0.00016891891891891893,0.0,0.1475903891261728
1395,@pcwattstx,0.00016891891891891893,0.0,0.00016891891891891893
1396,@MariahRoseFaith,0.00016891891891891893,0.0,0.00016891891891891893
1397,@reedusxarmy,0.00016891891891891893,0.0,0.09469054527339878
1398,@HuskiesERA,0.00016891891891891893,0.0,0.0007207207207207207
1399,@Hayesfawcett3,0.0013513513513513514,1.598151623493742e-06,0.0013513513513513514
1400,@UiltexasInfo,0.00016891891891891893,0.0,0.1475903891261728
1401,@oncebitluvie,0.00016891891891891893,0.0,0.00022522522522522523
1402,@GAYVERGRON,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1403,@Rofasean,0.00016891891891891893,0.0,0.1475903891261728
1404,@ShigeyoK,0.00016891891891891893,0.0,0.08133161299524172
1405,@BillKarins,0.00033783783783783786,0.00017534006383474197,0.09643654710571765
1406,@btc_jt,0.00016891891891891893,0.0,0.1281044752389717
1407,@NFHS_Schedule,0.00016891891891891893,0.0,0.1475903891261728
1408,@GailMcHam,0.0005067567567567568,1.712305310886152e-07,0.0005067567567567568
1409,@BlondeTexan71,0.00016891891891891893,0.0,0.00030405405405405404
1410,@FIRMANPower,0.00016891891891891893,0.0,0.00030405405405405404
1411,@mom321,0.00016891891891891893,0.0,0.00030405405405405404
1412,@SallyEastman6,0.0010135135135135136,0.0017496335666634703,0.11529032420321449
1413,@CScottHines,0.00016891891891891893,0.0,0.09434332420603712
1414,@ssteven2,0.00016891891891891893,0.0,0.07693435543916638
1415,@la_scruggs,0.00016891891891891893,0.0,0.11497455136771484
1416,@youlovetrinityy,0.00016891891891891893,0.0,0.1475903891261728
1417,@80_wrestling,0.00033783783783783786,0.0,0.0
1418,@lmsalce,0.00016891891891891893,0.0,0.1475903891261728
1419,@luckyape_eth,0.00016891891891891893,0.0,0.1475903891261728
1420,@Sechrideguedin,0.00016891891891891893,0.0,0.08077970961035477
1421,@seannjamesss,0.00016891891891891893,0.0,0.1475903891261728
1422,@FairHemis,0.00016891891891891893,0.0,0.00016891891891891893
1423,@Abrjsdad,0.00016891891891891893,0.0,0.00016891891891891893
1424,@CCSCAthletics,0.00016891891891891893,0.0,0.00033783783783783786
1425,@adamnicotera,0.00016891891891891893,0.0,0.1281044752389717
1426,@iLikeThings4Me,0.00016891891891891893,0.0,0.1155073805702879
1427,@NRLaPoint,0.00016891891891891893,0.0,0.00016891891891891893
1428,@sablehawk,0.00016891891891891893,0.0,0.00016891891891891893
1429,@BirdDinners,0.00016891891891891893,0.0,0.1281044752389717
1430,@Abbbarn,0.00016891891891891893,0.0,0.08280507296904463
1431,@Twittirv,0.00016891891891891893,0.0,0.11785422428338942
1432,@jennykoesling,0.00016891891891891893,0.0,0.1475903891261728
1433,@jameshenryand,0.00016891891891891893,0.0,0.09434332420603712
1434,@ookiespooky,0.00016891891891891893,0.0,0.1475903891261728
1435,@IHSA_News,0.00016891891891891893,0.0,0.1475903891261728
1436,@TENJPN10,0.00016891891891891893,0.0,0.0006841216216216217
1437,@WBBWorldWide,0.0011824324324324325,1.8835358419747674e-06,0.0011402027027027028
1438,@austin_noah,0.00016891891891891893,0.0,0.00016891891891891893
1439,@BungieHelp,0.00016891891891891893,0.0,0.00016891891891891893
1440,@KearyKinch,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1441,@HowardA_AtLaw,0.00016891891891891893,0.0,0.00022522522522522523
1442,@B52Malmet,0.00016891891891891893,0.0,0.00022522522522522523
1443,@go_demarest,0.0010135135135135136,0.0005892800570199306,0.12942449701222522
1444,@durham_rob,0.00016891891891891893,0.0,0.00016891891891891893
1445,@BreckMathMan,0.00016891891891891893,0.0,0.00016891891891891893
1446,@roosterpisces,0.00033783783783783786,0.0,0.0943768149139555
1447,@DK75_25,0.0006756756756756757,1.7123053108861522e-06,0.0012162162162162162
1448,@DYEC2022,0.00016891891891891893,0.0,0.0007846556233653008
1449,@george_rinyu_jr,0.00016891891891891893,0.0,0.0007846556233653008
1450,@matthiusindia,0.00016891891891891893,0.0,0.0007846556233653008
1451,@TheRealReggieB,0.00016891891891891893,0.0,0.08077970961035477
1452,@GPSM21,0.00016891891891891893,0.0,0.002239003709591945
1453,@Coach_Kowalski,0.00016891891891891893,0.0,0.11497455136771484
1454,@50columbusave,0.00016891891891891893,0.0,0.0008890469416785206
1455,@trouble_me_AB,0.00016891891891891893,0.0,0.07997377547757323
1456,@DrTeckKhong,0.00016891891891891893,0.0,0.09434332420603712
1457,@SeattlePDS2,0.00016891891891891893,0.0,0.1475903891261728
1458,@stevehalilovic,0.00016891891891891893,0.0,0.1475903891261728
1459,@KohenRob02,0.00016891891891891893,0.0,0.11497455136771484
1460,@JolietEastSider,0.00016891891891891893,0.0,0.07988166286121867
1461,@mariag_rojo,0.00016891891891891893,0.0,0.002239003709591945
1462,@GuppyMoney,0.00016891891891891893,0.0,0.1475903891261728
1463,@ElysiumGY,0.00016891891891891893,0.0,0.11516547005094764
1464,@kmctee,0.00016891891891891893,0.0,0.1475903891261728
1465,@Hawkfli1210,0.00016891891891891893,0.0,0.08367816847692786
1466,@BrianMcNerney1,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1467,@Perednia,0.00016891891891891893,0.0,0.00022522522522522523
1468,@is,0.00016891891891891893,0.0,0.00022522522522522523
1469,@rauldeleon370,0.00016891891891891893,0.0,0.1281044752389717
1470,@NK_nada8,0.00033783783783783786,2.0249484508205316e-08,0.09623872854755207
1471,@Tarekzicko,0.00016891891891891893,0.0,0.11495797965376735
1472,@wokkax3,0.0005067567567567568,0.00035062305082578775,0.14764503199515694
1473,@levis_and,0.0005067567567567568,1.712305310886152e-07,0.0005067567567567568
1474,@fish38421672,0.00016891891891891893,0.0,0.00030405405405405404
1475,@bakermayfield,0.00016891891891891893,0.0,0.00030405405405405404
1476,@StevePe36587131,0.00016891891891891893,0.0,0.00030405405405405404
1477,@fdc_palace,0.00016891891891891893,0.0,0.1475903891261728
1478,@cute_lil_keke,0.00016891891891891893,0.0,0.08367816847692786
1479,@mermanders13,0.00016891891891891893,0.0,0.00016891891891891893
1480,@unxpctdisvry,0.00016891891891891893,0.0,0.00016891891891891893
1481,@KCAnder62304807,0.00016891891891891893,0.0,0.0005912162162162162
1482,@jrodlives,0.00016891891891891893,0.0,0.1475903891261728
1483,@bobphoto,0.0006756756756756757,0.0,0.09692877958775449
1484,@txlege,0.00033783783783783786,0.0,0.09692877958775449
1485,@40AcresBuilt,0.00016891891891891893,0.0,0.11837899262899264
1486,@EowynLuis,0.00016891891891891893,0.0,0.00016891891891891893
1487,@CH4M3L30N_C0D3,0.00016891891891891893,0.0,0.00016891891891891893
1488,@JackieEspinal4U,0.00016891891891891893,0.0,0.10276748651434582
1489,@RANewsTX,0.00033783783783783786,0.00017534006383474195,0.1281250542711386
1490,@Munchkinlife818,0.0005067567567567568,0.00023825387021809765,0.11823859800427512
1491,@avs478,0.00016891891891891893,0.0,0.08367816847692786
1492,@MCBC_Austin,0.0005067567567567568,1.712305310886152e-07,0.0005067567567567568
1493,@DWHolmes4,0.00016891891891891893,0.0,0.00030405405405405404
1494,@StevenNabours,0.0008445945945945946,7.99075811746871e-07,0.0009121621621621622
1495,@colinmochrie,0.00016891891891891893,0.0,0.0005948883666274971
1496,@KevG163,0.00016891891891891893,0.0,0.06994768365164113
1497,@MyChristmasHams,0.00016891891891891893,0.0,0.11502429518861233
1498,@Share_clickhere,0.00016891891891891893,0.0,0.1475903891261728
1499,@DavidMarts13,0.00016891891891891893,0.0,0.06994768365164113
1500,@Trei4PF,0.00016891891891891893,0.0,0.1475903891261728
1501,@DoetschGeneva,0.00016891891891891893,0.0,0.1475903891261728
1502,@chadtorkelsen,0.00016891891891891893,0.0,0.11547393410132298
1503,@SuperRare,0.0005067567567567568,0.0,0.11564136042305899
1504,@shakeitsoff,0.00016891891891891893,0.0,0.00016891891891891893
1505,@oncepoisonivy,0.00016891891891891893,0.0,0.00016891891891891893
1506,@Kashadancing,0.00016891891891891893,0.0,0.11519041924289974
1507,@Pazkelley3,0.0005067567567567568,0.0014290251991755302,0.14802866793575314
1508,@EsserSandy,0.00016891891891891893,0.0,0.1161634813337952
1509,@alexboyer6,0.00016891891891891893,0.0,0.00016891891891891893
1510,@YankeeWRLD,0.00016891891891891893,0.0,0.00016891891891891893
1511,@ArlequinaMY,0.00016891891891891893,0.0,0.0943768149139555
1512,@AGolfs18,0.00016891891891891893,0.0,0.11620579337624212
1513,@SpectrumNews1TX,0.0006756756756756757,0.0006424052438817909,0.14970970677387854
1514,@MaritaTostado,0.00016891891891891893,0.0,0.11837899262899264
1515,@NoYeahItsJaime,0.00016891891891891893,0.0,0.08798438641344047
1516,@KingSuplex93,0.00016891891891891893,0.0,0.08367816847692786
1517,@SimonStormRider,0.00016891891891891893,0.0,0.11600297619632578
1518,@gimmewubz,0.00016891891891891893,0.0,0.1475903891261728
1519,@CVHSBoysGolf,0.00016891891891891893,0.0,0.11494141271621817
1520,@CVJagsBaseball,0.00033783783783783786,0.00017534006383474197,0.1476177055039493
1521,@kimsmith_arth,0.00016891891891891893,0.0,0.1475903891261728
1522,@OGDeeabla,0.00016891891891891893,0.0,0.11785422428338942
1523,@OtisKirk23,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1524,@Prime_LeBron23,0.00016891891891891893,0.0,0.00022522522522522523
1525,@hamastariq_,0.00016891891891891893,0.0,0.00022522522522522523
1526,@SusanFAustin,0.00016891891891891893,0.0,0.09380517057781099
1527,@cnghufn1,0.00016891891891891893,0.0,0.00022522522522522523
1528,@ShenYun,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1529,@MotionPlanet,0.00016891891891891893,0.0,0.11785422428338942
1530,@bluedogprinting,0.00033783783783783786,0.00018367222882143504,0.1203528689962031
1531,@sportsfeedia,0.00016891891891891893,0.0,0.0003861003861003861
1532,@_magsmcgee,0.00016891891891891893,0.0,0.002239003709591945
1533,@K8TDidToo,0.00016891891891891893,0.0,0.1281044752389717
1534,@PeterHallHuman,0.00016891891891891893,0.0,0.1475903891261728
1535,@Upchopx19,0.00033783783783783786,3.3877440959513764e-05,0.1189439210853535
1536,@lol12396245,0.00016891891891891893,0.0,0.1475903891261728
1537,@WPRaskell,0.00016891891891891893,0.0,0.11510729727779447
1538,@ONJCancerCentre,0.002027027027027027,0.0018381597512362844,0.14789142644869976
1539,@MichaelTheFilm,0.00033783783783783786,1.3317930195781184e-07,0.0009384384384384385
1540,@sarigamacinemas,0.0018581081081081082,2.3116121696963056e-06,0.0015356265356265358
1541,@sarigamacinem,0.0005067567567567568,8.56152655443076e-08,0.0007344300822561692
1542,@Urlaurla,0.00033783783783783786,0.0001814823364281417,0.11779330421471537
1543,@FarmBekki,0.00016891891891891893,0.0,0.00016891891891891893
1544,@Jessicam6946,0.00016891891891891893,0.0,0.00016891891891891893
1545,@janrobinjackson,0.00033783783783783786,0.00035056597398209154,0.11841414339512105
1546,@ColinDeaverTV,0.0005067567567567568,0.0,0.00016891891891891893
1547,@SamGuzmanTV,0.00016891891891891893,0.0,0.00016891891891891893
1548,@brown_austin,0.00033783783783783786,0.00017534006383474197,0.1476177055039493
1549,@MsMeMsMe,0.00016891891891891893,0.0,0.1281044752389717
1550,@leadingdems,0.00033783783783783786,0.0005256777304420489,0.0686886675139162
1551,@swiftyloo,0.0011824324324324325,0.0020541853449132447,0.1105598090986745
1552,@MayorAdler,0.00016891891891891893,0.0,0.09115182432432432
1553,@nickjackson3232,0.00016891891891891893,0.0,0.00022522522522522523
1554,@DrewFranklinKSR,0.00016891891891891893,0.0,0.00030405405405405404
1555,@KentuckyBranded,0.00016891891891891893,0.0,0.00030405405405405404
1556,@TheRealGigiDell,0.0006756756756756757,0.00022893464299400665,0.12457297350063848
1557,@pauljsen,0.00016891891891891893,0.0,0.10046966843079144
1558,@VivaciousViv17,0.00016891891891891893,0.0,0.07988166286121867
1559,@Reubzy1,0.00016891891891891893,0.0,0.00016891891891891893
1560,@CrashOutIO,0.00016891891891891893,0.0,0.00016891891891891893
1561,@thekc23,0.0015202702702702704,0.004089006001205949,0.12978251775084823
1562,@Therese53823425,0.00016891891891891893,0.0,0.0005912162162162162
1563,@Aces,0.00016891891891891893,0.0,0.00016891891891891893
1564,@Dbacks,0.00016891891891891893,0.0,0.00016891891891891893
1565,@adial1949,0.00016891891891891893,0.0,0.00016891891891891893
1566,@notBilly,0.00016891891891891893,0.0,0.00016891891891891893
1567,@VOAStevenson,0.00016891891891891893,0.0,0.00016891891891891893
1568,@SoutheastAsiaDC,0.00016891891891891893,0.0,0.00016891891891891893
1569,@theJamarPoole,0.00016891891891891893,0.0,0.1281044752389717
1570,@clhartle,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1571,@Tim26826829,0.00016891891891891893,0.0,0.00022522522522522523
1572,@herculezg,0.00016891891891891893,0.0,0.00022522522522522523
1573,@CanaryAmerica,0.00016891891891891893,0.0,0.00016891891891891893
1574,@JocelynBenson,0.00016891891891891893,0.0,0.00016891891891891893
1575,@sandy_h3,0.00016891891891891893,0.0,0.11510729727779447
1576,@JasonKHart1976,0.00016891891891891893,0.0,0.00016891891891891893
1577,@HelennaRossa,0.00016891891891891893,0.0,0.00016891891891891893
1578,@LargeFailson,0.00016891891891891893,0.0,0.08026754519577696
1579,@MZEXO,0.0008445945945945946,0.00013468031717253789,0.1295822035479834
1580,@sO_cHi312,0.00033783783783783786,5.7076843696205074e-08,0.00033783783783783786
1581,@czech_mex_,0.00016891891891891893,0.0,0.00022522522522522523
1582,@fritz4assessor,0.00016891891891891893,0.0,0.00022522522522522523
1583,@SuslovsG,0.00016891891891891893,0.0,0.11507408207153916
1584,@TheAssetMag,0.00016891891891891893,0.0,0.1475903891261728
1585,@michaelcoleman,0.00016891891891891893,0.0,0.1281044752389717
1586,@freya_haze,0.00016891891891891893,0.0,0.08642557976245738
1587,@widowo,0.0005067567567567568,0.00035062305082578775,0.10368260810371632
1588,@austin_dixon10,0.00016891891891891893,0.0,0.00016891891891891893
1589,@chickennstripp,0.00016891891891891893,0.0,0.00016891891891891893
1590,@Libertypodcasts,0.00016891891891891893,0.0,0.1475903891261728
1591,@BiasedScribe,0.00016891891891891893,0.0,0.1475903891261728
1592,@SpeaksQuiet,0.00016891891891891893,0.0,0.1475903891261728
1593,@TeresaZebra4445,0.00016891891891891893,0.0,0.0005912162162162162
